scenario,seed,planner,success,length,max_kappa,elapsed,collision_free,cv,cv_opt,feasible,n_obs,kappa_max,radius,nsampling,th_start,th_goal,start_x,start_y,goal_x,goal_y,xmin,xmax,ymin,ymax
prog02_seed5,5,rrt_star_smooth,True,3.5657236552650273,,0.9459999480000079,True,16.735405266731036,,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed5,5,rrt_star_dubins,True,12.133377415860338,1.36986301369863,61.672598286000266,True,116.58659644718759,,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed5,5,modified_dubins_rrt_star_ccpoa,True,7.852101650365539,1.36986301369863,204.9066790730003,False,3.2689236604250946,,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed5,5,rrt_star_asv,True,3.4009260543553075,1.3698630136989154,52.31027994299984,True,0.4524101828505412,,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed5,5,de2d_nurbs,True,3.429589098060695,1.5617287661573447,2.0597770539998237,True,0.0,0.6859078196121391,True,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed5,5,pso2d_nurbs,True,3.4244934829630367,1.5931089608614377,12.100259164999898,True,0.0,0.1712350746176765,True,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed5,5,rrt_star,True,3.5657236552650273,,2.1769036829996367,True,16.735405266731036,,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed5,5,rrt_star_smooth,True,3.5657236552650273,,2.159568967999803,True,16.735405266731036,,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed5,5,rrt_star_dubins,True,12.133377415860338,1.36986301369863,133.89705487899982,True,116.58659644718759,,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed5,5,modified_dubins_rrt_star_ccpoa,True,7.852101650365539,1.36986301369863,490.903584831,False,3.2689236604250946,,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed5,5,rrt_star_asv,True,3.4155142557057396,1.369863013698999,49.98365907800007,True,0.7470747551967253,,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed5,5,de2d_nurbs,True,3.4217359728697243,1.5545309558816844,0.9440405239997745,True,0.0,0.6843371945739449,True,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed5,5,pso2d_nurbs,True,3.423076547923875,1.5932775489353084,4.747226960000262,True,3.4616434624859584e-06,0.17126232210173084,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed5,5,rrt_star,True,3.7774498866872808,,1.1122584590002589,True,28.834433519907954,,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed5,5,rrt_star_smooth,True,4.085709216994948,8.750722982515741,1.1239908689999538,False,1757.3758528160101,,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed5,5,rrt_star_dubins,True,12.133377415860338,1.36986301369863,72.41244017899999,True,116.58659644718759,,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed5,5,modified_dubins_rrt_star_ccpoa,True,7.852101650365539,1.36986301369863,478.0429104609998,False,3.2689236604250946,,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed5,5,rrt_star_asv,True,3.4155142557057396,1.369863013698999,51.626707072000045,True,0.7470747551967253,,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed5,5,de2d_nurbs,True,3.4425490421140057,1.286919646928627,1.0544561960000465,True,0.0,0.6884998084228012,True,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed5,5,pso2d_nurbs,True,3.4405429283756472,1.5915839832721037,4.912504831000206,True,0.0,0.17202547131868318,True,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed5,5,rrt_star,True,3.529488372908017,,1.2160209140001825,True,14.139248179515684,,False,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed5,5,rrt_star_smooth,True,3.529488372908017,,1.219507455999974,True,14.139248179515684,,False,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed5,5,rrt_star_dubins,True,12.604581280453278,1.36986301369863,82.34799787600014,True,1.1378288353315862,,False,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed5,5,modified_dubins_rrt_star_ccpoa,True,7.852101650365539,1.36986301369863,224.49349720700002,False,3.2689236604250946,,False,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed5,5,rrt_star_asv,True,3.4155142557057396,1.369863013698999,53.62754021699993,True,0.7470747551967253,,False,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed5,5,de2d_nurbs,True,3.4169381823969585,1.5543106197233854,1.1461497830000553,True,0.0,0.6833784933501718,True,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed5,5,pso2d_nurbs,True,3.4285703225878796,1.5863094511526477,7.660650028999953,True,1.6923098308448537e-06,0.17147653816202052,False,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed5,5,rrt_star,True,3.529488372908017,,1.3009633399997256,True,14.139248179515684,,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed5,5,rrt_star_smooth,True,3.529488372908017,,1.5974940169999172,True,14.139248179515684,,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed5,5,rrt_star_dubins,True,12.496252592690649,1.36986301369863,86.74466675500025,True,62.68496106426985,,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed5,5,modified_dubins_rrt_star_ccpoa,True,7.852101650365539,1.36986301369863,224.128230111,False,3.299338976007421,,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed5,5,rrt_star_asv,True,7.8887015629415895,1.3698630136994738,60.28228716300009,True,39.31686020630513,,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed5,5,de2d_nurbs,True,3.429841593752958,1.5839837649696378,1.255413302999841,True,0.0,0.6859690290864799,True,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed5,5,pso2d_nurbs,True,3.571731093634698,1.5850521420818409,5.119923267000104,True,4.510818062851246e-06,0.17873766897306304,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed5,5,rrt_star,True,3.529488372908017,,1.3655504489997838,True,14.139248179515684,,False,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed5,5,rrt_star_smooth,True,3.529488372908017,,1.547339385000214,True,14.139248179515684,,False,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed5,5,rrt_star_dubins,True,12.517568218645462,1.36986301369863,52.91863408400013,True,40.009336494570114,,False,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed5,5,modified_dubins_rrt_star_ccpoa,True,7.852101650365539,1.36986301369863,206.13245219500004,False,3.299338976007421,,False,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed5,5,rrt_star_asv,True,7.8887015629415895,1.3698630136994738,50.59473752599979,True,39.31686020630513,,False,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed5,5,de2d_nurbs,True,3.4301748507853986,1.5609020028612461,1.3907989529998304,True,0.0,0.6860249701570799,True,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed5,5,pso2d_nurbs,True,3.4394791895362706,1.5895980364594233,5.23915278100003,True,0.0,0.17198469604412486,True,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed5,5,rrt_star,True,3.529488372908017,,1.4608607440000014,True,14.139248179515684,,False,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed5,5,rrt_star_smooth,True,3.529488372908017,,1.452426839999589,True,14.139248179515684,,False,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed5,5,rrt_star_dubins,True,23.25075220147444,1.36986301369863,88.17943794999974,True,251.99399939998068,,False,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed5,5,modified_dubins_rrt_star_ccpoa,True,7.958482716744432,1.36986301369863,246.56941550199963,False,58.83549012181523,,False,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed5,5,rrt_star_asv,True,8.622114849972398,1.3698630136994774,534.5966681330001,True,40.12752413015715,,False,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed5,5,de2d_nurbs,True,3.432902750406956,1.5449104188679927,1.52701159299977,True,0.0,0.6865705500813913,True,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed5,5,pso2d_nurbs,True,3.538009672872726,1.6116966680313793,5.725468104999891,False,0.06520911390935193,190.81009690479988,False,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog09_seed5,5,rrt_star,True,3.529488372908017,,1.5400512679998428,True,14.139248179515684,,False,9,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog09_seed5,5,rrt_star_smooth,True,3.529488372908017,,1.5418047660000411,True,14.139248179515684,,False,9,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog09_seed5,5,rrt_star_dubins,True,23.25075220147444,1.36986301369863,91.77248583299979,True,251.99399939998068,,False,9,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog09_seed5,5,modified_dubins_rrt_star_ccpoa,True,7.958482716744432,1.36986301369863,263.69553943400024,False,58.8355570191126,,False,9,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog09_seed5,5,rrt_star_asv,True,8.622114849972398,1.3698630136994774,515.9768014830001,True,40.12752413015715,,False,9,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog09_seed5,5,de2d_nurbs,True,3.4311673828946656,1.4870071462490213,4.484808390000126,True,0.0,0.6862234765789332,True,9,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog09_seed5,5,pso2d_nurbs,True,3.45272342290227,1.5894719594511337,15.424780953000209,True,0.0,0.17265069117610837,True,9,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog00_seed6,6,rrt_star,True,3.264933985827261,,1.8267707709997012,True,0.10908200878969507,,False,0,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog00_seed6,6,rrt_star_smooth,True,3.247594022235396,0.29634302856248707,1.747396783000113,True,0.0,,True,0,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog00_seed6,6,rrt_star_dubins,True,7.858183186503092,1.36986301369863,141.27687050199984,True,20.3956961903195,,False,0,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog00_seed6,6,modified_dubins_rrt_star_ccpoa,True,7.852100176982031,1.36986301369863,259.1088868070001,True,1.548677728809889,,False,0,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog00_seed6,6,rrt_star_asv,True,3.265863083735149,1.3698630136988197,222.077237729,True,1.3055363205813184,,False,0,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog00_seed6,6,de2d_nurbs,True,3.2884056112564495,1.323530865348803,22.798941342000035,True,0.0,0.65767112225129,True,0,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog00_seed6,6,pso2d_nurbs,True,3.279987729506603,1.575447205068833,27.716600660999575,True,0.0,0.16401126863132146,True,0,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed6,6,rrt_star,True,3.3851971098879554,,0.9059092980000969,True,0.0,,True,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed6,6,rrt_star_smooth,True,3.34382590592852,0.5034860286443457,0.9346293670000705,False,0.013003157302754436,,False,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed6,6,rrt_star_dubins,True,7.858183186503092,1.36986301369863,56.10572008500003,True,20.3956961903195,,False,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed6,6,modified_dubins_rrt_star_ccpoa,True,7.852100176982031,1.36986301369863,256.3022751999997,False,3.3442147381550016,,False,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed6,6,rrt_star_asv,True,3.4110843917025675,1.3698630136989194,495.02582114200004,True,1.412051553864829,,False,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed6,6,de2d_nurbs,True,3.42824514615849,1.5698850379621065,1.79403804399999,True,0.0,0.6856390292316982,True,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog01_seed6,6,pso2d_nurbs,True,3.4281160046406436,1.5863587753264778,12.620845955999812,True,5.553969877395556e-06,0.1715861967622921,False,1,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed6,6,rrt_star,True,3.563672494621117,,2.3461479299999155,True,0.04589407585062338,,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed6,6,rrt_star_smooth,True,3.4660783836788074,3.579756288939716,2.3896721459996115,True,97.22054716927939,,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed6,6,rrt_star_dubins,True,4.329731594156399,1.36986301369863,87.7298748799999,True,0.5299162102574005,,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed6,6,modified_dubins_rrt_star_ccpoa,True,4.0613644702303935,1.36986301369863,251.71078243500006,True,0.5171338475214478,,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed6,6,rrt_star_asv,True,3.410838944927485,1.3698630136988816,62.68893202699974,True,0.906739644756468,,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed6,6,de2d_nurbs,True,3.4277748877192056,1.3528628776723992,1.0597924889998467,True,0.0,0.6855449775438412,True,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog02_seed6,6,pso2d_nurbs,True,3.4232128655157306,1.5911794174386056,5.365532265999718,True,5.333141463499456e-06,0.17133320806050123,False,2,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed6,6,rrt_star,True,3.563672494621117,,1.1170976340004017,True,0.04589407585062338,,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed6,6,rrt_star_smooth,True,3.4660783836788074,3.579756288939716,1.2422240699997928,True,97.22054716927939,,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed6,6,rrt_star_dubins,True,4.329731594156399,1.36986301369863,43.88306616,True,0.5299162102574005,,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed6,6,modified_dubins_rrt_star_ccpoa,True,8.118823445237489,1.36986301369863,234.8133104960002,False,1.9899616890658842,,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed6,6,rrt_star_asv,True,3.5020498440171752,1.3698630136989762,102.17268530800038,True,0.5811359002076484,,False,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed6,6,de2d_nurbs,True,3.4330261006816585,1.3627699421839592,2.3712516499999765,True,0.0,0.6865952201363318,True,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog03_seed6,6,pso2d_nurbs,True,3.439414917645394,1.5862905338356024,12.874307181999939,True,0.0,0.171971612330717,True,3,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed6,6,rrt_star,True,3.5998214018085855,,2.445477541999935,True,30.91183742797741,,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed6,6,rrt_star_smooth,True,3.508617900479038,3.0492641437059995,2.4512101129998882,True,109.18562841574688,,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed6,6,rrt_star_dubins,True,4.329731594156399,1.36986301369863,90.82146128099976,True,0.5299162102574005,,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed6,6,modified_dubins_rrt_star_ccpoa,True,8.118823445237489,1.36986301369863,224.40547186899994,False,1.9920540101334674,,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed6,6,rrt_star_asv,True,3.5899630045889666,1.3698630136988919,54.48101521000035,True,0.39164669841847277,,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed6,6,de2d_nurbs,True,3.427789190656571,1.4819860323104745,1.0399675940002453,True,0.0,0.6855478381313144,True,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog04_seed6,6,pso2d_nurbs,True,3.4157432617671115,1.5846341992135902,4.895659909999722,True,3.282967104773774e-06,0.17088930081602297,False,4,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed6,6,rrt_star,True,3.4864217072329846,,1.48125521799966,True,0.0,,True,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed6,6,rrt_star_smooth,True,3.4864217072329846,,1.2965404770002351,True,0.0,,True,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed6,6,rrt_star_dubins,True,9.160800385055296,1.36986301369863,63.04894371299997,True,58.78252301267124,,False,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed6,6,modified_dubins_rrt_star_ccpoa,True,8.118823445237489,1.36986301369863,503.04840834900006,False,1.9920540101334674,,False,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed6,6,rrt_star_asv,True,3.5567503627203383,1.369863013699169,50.83680074799986,True,0.6595970462012521,,False,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed6,6,de2d_nurbs,True,3.4233342309916837,1.5161546573390308,3.0056771800000206,True,0.0,0.6846568461983368,True,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog05_seed6,6,pso2d_nurbs,True,3.4228285370853664,1.5858040932332094,13.703916553999989,True,1.4280263337676647e-06,0.17118030574713758,False,5,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed6,6,rrt_star,True,3.4864217072329846,,1.6292177089999313,True,0.0,,True,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed6,6,rrt_star_smooth,True,3.4864217072329846,,1.3986645269997098,True,0.0,,True,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed6,6,rrt_star_dubins,True,9.160800385055296,1.36986301369863,53.930286914000135,True,58.78252301267124,,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed6,6,modified_dubins_rrt_star_ccpoa,True,8.118823445237489,1.36986301369863,511.54034175000015,False,1.9920540101334674,,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed6,6,rrt_star_asv,True,8.009078823271,1.3698630136995558,94.48207322500002,True,39.90148438561042,,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed6,6,de2d_nurbs,True,3.528474609667598,1.5167013333300905,1.2573460369999339,True,0.0,0.7056849219335196,True,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog06_seed6,6,pso2d_nurbs,True,3.5638177796985344,1.4540160150541048,5.1769814720000795,True,4.936567630785553e-05,0.1799401917342545,False,6,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed6,6,rrt_star,True,3.4864217072329846,,1.494129630000316,True,0.0,,True,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed6,6,rrt_star_smooth,True,3.4864217072329846,,2.9700998809998964,True,0.0,,True,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed6,6,rrt_star_dubins,True,17.494549306118987,1.36986301369863,78.25453116500012,True,143.3731076780911,,False,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed6,6,modified_dubins_rrt_star_ccpoa,True,12.714425885638782,1.36986301369863,244.67371906100016,False,92.54897445685246,,False,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed6,6,rrt_star_asv,True,8.011160453617881,1.3698630136995467,48.53587697000012,True,40.42860285196653,,False,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed6,6,de2d_nurbs,True,3.4358075895128453,1.448795458430683,1.3797438259998671,True,0.0,0.6871515179025691,True,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog07_seed6,6,pso2d_nurbs,True,3.589579447325356,1.4177021306124984,5.221540456999719,True,0.00399487173355588,0.32286806706099896,False,7,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed6,6,rrt_star,True,3.563583471451565,,2.068890062999799,True,28.667859055964673,,False,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed6,6,rrt_star_smooth,True,3.563583471451565,,1.5903902270001709,True,28.667859055964673,,False,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed6,6,rrt_star_dubins,True,18.146753730550987,1.36986301369863,107.69859261800002,True,217.92157699655934,,False,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
prog08_seed6,6,modified_dubins_rrt_star_ccpoa,True,12.714425885638782,1.36986301369863,233.15997668900036,False,92.95992526266937,,False,8,1.36986301369863,0.073,200,0.0,0.0,-1.4,-0.8,1.4,0.8,-2.1,2.1,-2.1,2.1
